Date,Open,High,Low,Close,Volume,RuleA_Signal,RuleA_Profit,RuleA_TotalProfit,RuleB_Signal,RuleB_Profit,RuleB_TotalProfit
2024-12-30 14:15:00,39945,39950,39945,39945,344,1,20.0,-495.0,-1,-20.0,740.0
2024-12-30 14:16:00,39945,39965,39945,39955,1057,1,10.0,-485.0,-1,-30.0,710.0
2024-12-30 14:17:00,39950,39975,39950,39975,860,1,30.0,-455.0,-1,-30.0,680.0
2024-12-30 14:18:00,39975,39980,39970,39975,728,1,20.0,-435.0,-1,-30.0,650.0
2024-12-30 14:19:00,39980,39985,39970,39975,603,1,0.0,-435.0,-1,-20.0,630.0
2024-12-30 14:20:00,39970,39970,39955,39960,541,1,-15.0,-450.0,-1,15.0,645.0
2024-12-30 14:21:00,39960,39960,39950,39955,755,1,-20.0,-470.0,-1,20.0,665.0
2024-12-30 14:22:00,39950,39965,39945,39950,534,1,-10.0,-480.0,-1,25.0,690.0
2024-12-30 14:23:00,39955,39955,39950,39955,410,1,0.0,-480.0,-1,5.0,695.0
2024-12-30 14:24:00,39955,39965,39955,39965,434,1,15.0,-465.0,-1,-10.0,685.0
2024-12-30 14:25:00,39965,39980,39965,39975,654,1,20.0,-445.0,-1,-25.0,660.0
2024-12-30 14:26:00,39975,39975,39955,39960,923,1,-5.0,-450.0,-1,-5.0,655.0
2024-12-30 14:27:00,39965,39970,39945,39945,449,1,-30.0,-480.0,-1,20.0,675.0
2024-12-30 14:28:00,39945,39955,39940,39955,318,1,-5.0,-485.0,-1,20.0,695.0
2024-12-30 14:29:00,39955,39955,39950,39955,403,1,10.0,-475.0,-1,5.0,700.0
2024-12-30 14:30:00,39950,39955,39930,39935,941,1,-20.0,-495.0,-1,10.0,710.0
2024-12-30 14:31:00,39935,39945,39935,39935,441,1,-20.0,-515.0,-1,20.0,730.0
2024-12-30 14:32:00,39935,39935,39920,39920,384,1,-15.0,-530.0,-1,35.0,765.0
2024-12-30 14:33:00,39925,39925,39895,39905,1210,1,-30.0,-560.0,-1,30.0,795.0
2024-12-30 14:34:00,39910,39935,39910,39935,714,1,15.0,-545.0,-1,0.0,795.0
2024-12-30 14:35:00,39935,39955,39920,39955,704,1,50.0,-495.0,-1,-35.0,760.0
2024-12-30 14:36:00,39955,39960,39945,39960,565,1,25.0,-470.0,-1,-55.0,705.0
2024-12-30 14:37:00,39955,39965,39950,39960,628,1,5.0,-465.0,-1,-25.0,680.0
2024-12-30 14:38:00,39960,39965,39950,39965,455,1,5.0,-460.0,-1,-10.0,670.0
2024-12-30 14:39:00,39965,39965,39945,39955,970,1,-5.0,-465.0,-1,5.0,675.0
2024-12-30 14:40:00,39960,39985,39960,39975,1181,1,10.0,-455.0,-1,-15.0,660.0
2024-12-30 14:41:00,39975,39995,39975,39990,606,1,35.0,-420.0,-1,-25.0,635.0
2024-12-30 14:42:00,39995,40000,39970,39975,1115,1,0.0,-420.0,-1,-20.0,615.0
2024-12-30 14:43:00,39975,39980,39955,39965,832,1,-25.0,-445.0,-1,10.0,625.0
2024-12-30 14:44:00,39965,39975,39965,39965,531,1,-10.0,-455.0,-1,25.0,650.0
2024-12-30 14:45:00,39965,39980,39965,39970,460,1,5.0,-450.0,-1,5.0,655.0
2024-12-30 14:46:00,39970,39970,39945,39950,1017,1,-15.0,-465.0,-1,15.0,670.0
2024-12-30 14:47:00,39950,39970,39950,39965,506,1,-5.0,-470.0,-1,0.0,670.0
2024-12-30 14:48:00,39965,39970,39955,39965,413,1,15.0,-455.0,-1,5.0,675.0
2024-12-30 14:49:00,39970,39975,39960,39970,415,1,5.0,-450.0,-1,-20.0,655.0
2024-12-30 14:50:00,39970,39990,39970,39990,549,1,25.0,-425.0,-1,-25.0,630.0
2024-12-30 14:51:00,39990,39995,39980,39985,911,1,15.0,-410.0,-1,-20.0,610.0
2024-12-30 14:52:00,39985,39995,39985,39990,341,1,0.0,-410.0,-1,-20.0,590.0
2024-12-30 14:53:00,39990,39995,39985,39995,571,1,10.0,-400.0,-1,-5.0,585.0
2024-12-30 14:54:00,40000,40005,39995,39995,734,1,5.0,-395.0,-1,-10.0,575.0
2024-12-30 14:55:00,40000,40000,39980,39990,1416,1,-5.0,-400.0,-1,0.0,575.0
2024-12-30 14:56:00,39985,39990,39975,39985,731,1,-10.0,-410.0,-1,10.0,585.0
2024-12-30 14:57:00,39985,39985,39975,39975,413,1,-15.0,-425.0,-1,20.0,605.0
2024-12-30 14:58:00,39975,39980,39970,39975,650,1,-10.0,-435.0,-1,15.0,620.0
2024-12-30 14:59:00,39980,39990,39975,39980,686,1,5.0,-430.0,-1,5.0,625.0
2024-12-30 15:00:00,39980,39980,39965,39975,934,1,0.0,-430.0,-1,0.0,625.0
2024-12-30 15:01:00,39975,39990,39970,39980,1062,1,0.0,-430.0,-1,-5.0,620.0
2024-12-30 15:02:00,39975,39990,39975,39980,555,1,5.0,-425.0,-1,0.0,620.0
2024-12-30 15:03:00,39975,39975,39960,39965,881,1,-15.0,-440.0,-1,10.0,630.0
2024-12-30 15:04:00,39970,39975,39965,39975,543,1,-5.0,-445.0,-1,5.0,635.0
2024-12-30 15:05:00,39975,39985,39970,39985,575,1,20.0,-425.0,-1,-5.0,630.0
2024-12-30 15:06:00,39985,39985,39975,39975,484,1,0.0,-425.0,-1,-10.0,620.0
2024-12-30 15:07:00,39980,39980,39970,39980,457,1,-5.0,-430.0,-1,-5.0,615.0
2024-12-30 15:08:00,39980,39980,39945,39950,1110,1,-25.0,-455.0,-1,35.0,650.0
2024-12-30 15:09:00,39950,39960,39935,39955,1424,1,-25.0,-480.0,-1,20.0,670.0
2024-12-30 15:10:00,39955,39970,39955,39955,996,1,5.0,-475.0,-1,25.0,695.0
2024-12-30 15:11:00,39955,39965,39950,39960,459,1,5.0,-470.0,-1,-10.0,685.0
2024-12-30 15:12:00,39960,39965,39955,39965,517,1,10.0,-460.0,-1,-10.0,675.0
2024-12-30 15:13:00,39965,39980,39965,39965,534,1,5.0,-455.0,-1,-10.0,665.0
2024-12-30 15:14:00,39965,39970,39955,39955,277,1,-10.0,-465.0,-1,5.0,670.0
2024-12-30 15:15:00,39955,39955,39940,39945,444,1,-20.0,-485.0,-1,20.0,690.0
2024-12-30 15:16:00,39945,39965,39940,39950,692,1,-5.0,-490.0,-1,15.0,705.0
2024-12-30 15:17:00,39945,39950,39930,39930,635,1,-15.0,-505.0,-1,25.0,730.0
2024-12-30 15:18:00,39930,39935,39910,39915,1410,1,-35.0,-540.0,-1,30.0,760.0
2024-12-30 15:19:00,39920,39935,39915,39935,640,1,5.0,-535.0,-1,15.0,775.0
2024-12-30 15:20:00,39930,39945,39930,39940,661,1,25.0,-510.0,-1,-10.0,765.0
2024-12-30 15:21:00,39935,39940,39925,39935,844,1,0.0,-510.0,-1,-20.0,745.0
2024-12-30 15:22:00,39935,39935,39930,39930,562,1,-10.0,-520.0,-1,5.0,750.0
2024-12-30 15:23:00,39930,39940,39920,39935,750,1,0.0,-520.0,-1,5.0,755.0
2024-12-30 15:24:00,39935,39940,39925,39935,829,1,5.0,-515.0,-1,0.0,755.0
2024-12-30 15:25:00,39935,39940,39930,39935,807,1,0.0,-515.0,-1,-5.0,750.0
2024-12-30 15:26:00,39930,39945,39925,39940,947,1,5.0,-510.0,-1,-5.0,745.0
2024-12-30 15:27:00,39940,39960,39940,39960,826,1,25.0,-485.0,-1,-25.0,720.0
2024-12-30 15:28:00,39955,39955,39940,39950,932,1,10.0,-475.0,-1,-15.0,705.0
2024-12-30 15:29:00,39950,39980,39950,39970,4379,1,10.0,-465.0,-1,-30.0,675.0
2024-12-30 15:30:00,39965,39980,39920,39955,6531,1,5.0,-460.0,-1,5.0,680.0
2024-12-30 15:31:00,39955,39965,39950,39965,1389,1,-5.0,-465.0,-1,-15.0,665.0
2024-12-30 15:32:00,39965,39970,39945,39955,1412,1,0.0,-465.0,-1,15.0,680.0
2024-12-30 15:33:00,39960,40000,39955,39995,1507,1,30.0,-435.0,-1,-40.0,640.0
2024-12-30 15:34:00,39995,40000,39985,39990,1233,1,35.0,-400.0,-1,-25.0,615.0
2024-12-30 15:35:00,39995,40005,39980,39995,1195,1,0.0,-400.0,-1,-40.0,575.0
2024-12-30 15:36:00,39995,40005,39990,39995,630,1,5.0,-395.0,-1,0.0,575.0
2024-12-30 15:37:00,40000,40005,39990,39995,1090,1,0.0,-395.0,-1,-5.0,570.0
2024-12-30 15:38:00,39995,40000,39975,39980,668,1,-15.0,-410.0,-1,15.0,585.0
2024-12-30 15:39:00,39980,39985,39960,39965,928,1,-30.0,-440.0,-1,30.0,615.0
2024-12-30 15:40:00,39970,39970,39965,39965,34,1,-15.0,-455.0,-1,30.0,645.0
2024-12-30 15:41:00,39965,39965,39965,39965,0,1,0.0,-455.0,-1,15.0,660.0
2024-12-30 15:42:00,39965,39965,39965,39965,0,1,0.0,-455.0,-1,0.0,660.0
2024-12-30 15:43:00,39965,39965,39965,39965,0,1,0.0,-455.0,-1,0.0,660.0
2024-12-30 15:44:00,39965,39965,39965,39965,0,1,0.0,-455.0,-1,0.0,660.0
2024-12-30 15:45:00,39990,39990,39990,39990,2479,1,25.0,-430.0,-1,-25.0,635.0
